Customer_ID,Full_Name,Contact_Email,Phone_Number,Signup_Date,Country,Subscription_Tier,Total_Spend_USD,Account_Status
CUST-1326,Sheila Wilson,andrewnguyen@example.com,+1-769-386-4079x05696,2025-10-06,Bolivia,Enterprise,4006.6,Pending
CUST-1720,Mr. Jordan Porter,lwilliams@example.com,712-883-3372x188,2025-06-08,Italy,Pro,4135.29,Pending
CUST-1886,Michelle Huber,ashleyroberts@example.net,001-253-500-6776x255,2022-07-11,Guernsey,Basic,2834.5,Active
CUST-1008,Leah Smith,perezrebecca@example.com,983-547-3829,2025-08-24,Sri Lanka,PRO_tier,2966.87,Active
CUST-1849,Jeremy Medina Jr.,tpatton@example.com,638.890.6235,2026-02-07,Slovenia,Basic,4088.14,Pending
CUST-1194,Bradley Davis,simsjason@example.net,001-336-213-8612x07501,2022-08-12,El Salvador,Enterprise,448.86,Active
CUST-1332,Kyle Camacho,qmosley@example.net,662-931-9818,2026-02-23,Dominica,Pro,2106.68,Inactive
CUST-1015,Kathy King,davisrodney@example.com,2053242786,2022-02-05,Turks and Caicos Islands,Basic,2782.6,Pending
CUST-1135,Paul Gillespie,fheath@example.org,(619)365-6523,2022-12-18,Netherlands Antilles,Pro,3922.81,Inactive
CUST-1556,Tammy Cortez,frankespinoza@example.com,5565227104,2025-03-12,Mauritania,Enterprise,4153.35,Pending
CUST-1450,Angela Payne,kevin73@example.net,001-820-323-6848x5571,2024-02-20,Malta,Enterprise,784.25,Active
CUST-1596,Deborah Patel,joshua88@example.com,+1-871-627-0587x7221,2022-03-12,Tokelau,Pro,1226.32,Active
CUST-1174,Monica Dodson,,+1-203-635-4216x89421,2026-06-19,Korea,Pro,3075.81,Active
CUST-1339,Keith Smith,dayala@example.net,513.633.4476x2639,2025-05-10,Comoros,Entrp,1527.85,Pending
CUST-1121,Jorge Stone,seanmyers@example.net,001-382-350-7146,2025-11-17,Saint Lucia,Pro,268.23,Inactive
CUST-1827,Micheal Cook,hesskeith@example.net,474-736-2130x096,2024-05-19,Marshall Islands,Basic,4931.38,Inactive
CUST-1066,VICKIE MILLER!!!,benjaminzimmerman@example.com,789.325.5466x59051,2024-07-06,Hungary,Basic,1723.52,Pending
CUST-1146,Robert Haynes,louis43@example.org,729.812.1277,2022-04-29,Guinea-Bissau,Pro,933.91,Inactive
CUST-1348,Lisa Hamilton,gdavis@example.com,632.478.8147x617,2026-08-24,Poland,Pro,4942.65,Pending
CUST-1588,HEIDI MORAN!!!,hpatterson@example.org,(549)912-5652,2022-10-09,Bhutan,Basic,4203.92,Pending
CUST-1293,   kimberly robinson  #,joshualee@example.org,+1-977-222-0054x36459,2022-03-30,Austria,Pro,402.34,Active
CUST-1622,Sharon Allen,bcopeland@example.com,7143448564,2021-10-14,Rwanda,Basic,1466.25,Active
CUST-1395,Sarah Lee,yeseniagoodwin@example.net,+1-240-944-5669,2024-12-29,Senegal,Basic,$704.19,Pending
CUST-1517,Christopher Rodriguez,ogray@example.net,+1-433-847-7433,2025-10-16,Sudan,Basic,2676.49,Active
CUST-1034,BENJAMIN SOTO!!!,hernandezlisa@example.com,831-986-9993,2026-04-07,French Southern Territories,Basic,1270.81,Pending
CUST-1534,Kayla Norman,shelby69@example.org,+1-226-911-3989x86818,2025-01-07,Mali,Pro,2922.63,Pending
CUST-1950,Mr. Steven Garcia MD,jose80@example.com,542-700-6298x7787,2024-04-29,Singapore,Basic,3711.29,Inactive
CUST-1338,Theresa Wilkerson,andrewjohnson@example.net,+1-693-417-3420x6969,2022-03-02,Heard Island and McDonald Islands,Pro,$4111.72,Inactive
CUST-1386,Brittany Parker,kelly08@example.net,+1-520-938-8065x33315,2025-03-13,Lao People's Democratic Republic,Basic,3054.97,Inactive
CUST-1122,Eric Gibson,adrianabailey@example.org,475.414.0105x123,2023-05-18,Japan,basc,3203.71,Inactive
CUST-1250,Michelle White,jessicacannon@example.com,(547)542-3122x09949,2022-11-16,Anguilla,Basic,2607.3,Active
CUST-1999,Kimberly Haney,wellsadam@example.com,836-202-3442x2521,2022-06-11,Cocos (Keeling) Islands,Pro,1148.91,Pending
CUST-1951,Jasmine Morales,xcurry@example.net,496-823-4219,2025-10-07,Christmas Island,Pro,577.43,Active
CUST-1909,Meghan Williams,klee@example.net,+1-708-865-2377x72966,2022-08-31,Lao People's Democratic Republic,Enterprise,4888.52,Active
CUST-1052,Tiffany Holloway,batesdarlene@example.net,5055329318,15/10/2025,Djibouti,Enterprise,4769.82,Pending
CUST-1553,Sara Hodges,saundersjohnathan@example.com,001-952-705-9960x4387,2026-07-09,Dominica,Enterprise,3558.73,Active
CUST-1196,Jessica Foster,wellsamanda@example.org,001-268-842-4508x8210,2024-05-29,Yemen,Enterprise,$1109.07,Inactive
CUST-1452,Devon White,ashleyvargas@example.org,578.684.4344x81230,2021-12-01,Cameroon,Enterprise,3575.16,Inactive
CUST-1415,Miranda Hicks,xreid@example.net,4666337050,2024-10-01,Western Sahara,Basic,1973.8,Inactive
CUST-1661,Mario Lee,jeanettesimpson@example.net,(374)490-7280,2026-08-05,Estonia,Enterprise,4640.26,Pending
CUST-1900,Dustin Hines,kevin07@example.com,(434)993-3965x0496,2022-09-02,Tanzania,Enterprise,290.15,Active
CUST-1264,   bruce patton  #,janet50@example.com,(517)335-7438x42150,2023-12-10,Anguilla,Enterprise,2446.78,Pending
CUST-1432,   cathy hess  #,longlisa@example.net,918.798.1312x9208,2022-05-03,Brunei Darussalam,Basic,2952.6,Active
CUST-1630,Jennifer Johnston,tfrancis@example.com,465-353-5851x253,2026-08-18,Slovenia,Basic,$2750.1,Inactive
CUST-1178,Daniel Fitzpatrick MD,smithchristopher@example.org,001-972-618-1143,2023-01-16,Australia,basc,3297.49,Active
CUST-1101,Kimberly Brown,,(422)865-6766x18251,2024-05-14,Saint Lucia,Enterprise,455.82,Pending
CUST-1223,Heidi Matthews,lgutierrez@example.org,(334)913-2611,2024-06-18,Anguilla,Basic,$2351.92,Inactive
CUST-1411,   john mckay  #,,(812)998-3381,2023-04-13,Saint Helena,Enterprise,1545.84,Inactive
CUST-1460,   christopher coleman  #,colleen45@example.org,975-341-0225x267,2022-04-15,Japan,Pro,3661.58,Inactive
CUST-1143,Curtis Elliott,jodi37@example.com,001-573-783-2060,2024-11-25,Puerto Rico,Pro,1788.17,Pending
CUST-1566,Stephen Thompson,jordan74@example.org,559.855.8720x9628,2023-06-16,Sudan,Basic,853.12,Pending
CUST-1084,Lisa Johnson,dawn47@example.org,+1-464-771-0276x77359,2026-01-11,Ghana,Basic,300.41,Pending
CUST-1184,Ruth Richard,ann99@example.com,001-757-311-3055x488,2021-12-13,Chad,Enterprise,2679.1,Pending
CUST-1502,Robert Bradley,mary88@example.org,001-921-214-5775x84745,11/11/2025,Gabon,Basic,1932.03,Pending
CUST-1024,Francisco Fernandez,edwardreyes@example.org,001-831-266-5876x036,2026-01-03,Serbia,Enterprise,897.14,Pending
CUST-1425,Tiffany Ray,collinsbrittany@example.org,(965)752-8993x1608,2022-06-12,Western Sahara,Pro,349.72,Inactive
CUST-1133,Matthew Wright,elizabeth20@example.com,+1-943-261-1037x1293,2021-10-05,Guam,Basic,4882.22,Active
CUST-1785,Stacey Barber,mpowers@example.org,(608)217-7602x991,2023-09-16,Malta,Pro,1458.58,Pending
CUST-1750,Angel Rogers,iblake@example.com,936.880.1192x3603,2024-05-25,Saint Vincent and the Grenadines,Pro,$4785.59,Inactive
CUST-1449,Juan Atkins,michael59@example.net,+1-253-543-9611x291,2022-09-08,Kiribati,Basic,4501.37,Inactive
CUST-1021,Kevin Pena,rramos@example.org,272.214.8951x34332,2022-12-12,Lebanon,Pro,855.14,Inactive
CUST-1604,Justin Rodriguez,laurenmathis@example.org,001-479-731-6477,2022-02-01,Oman,Enterprise,473.79,Inactive
CUST-1097,Charles Morris,adamreyes@example.com,001-445-849-9045x30174,2025-02-25,Uzbekistan,basc,$4264.15,Active
CUST-1195,Laura Perez,rickey76@example.com,606-618-0919x01581,2024-10-03,Finland,Basic,1946.02,Active
CUST-1745,SHEILA NGUYEN!!!,hgray@example.net,873-223-6533x774,2022-12-25,Jersey,Enterprise,1059.26,Pending
CUST-1579,Timothy Hill,joshuapowers@example.net,(724)340-6306x2447,2022-10-30,Andorra,Enterprise,4674.75,Pending
CUST-1904,Kathryn Flynn,umatthews@example.com,001-853-353-6597x4669,17/11/2023,United Kingdom,Pro,349.23,Pending
CUST-1377,Pamela Medina,ryanpatricia@example.net,515.969.5620x175,2021-10-08,Samoa,Enterprise,1530.81,Inactive
CUST-1772,Joseph Cooper,williskatherine@example.com,522.939.9821,2023-02-05,Guadeloupe,Basic,2095.84,Pending
CUST-1721,Elizabeth Sanchez,qfry@example.org,001-550-966-6267x05514,2026-02-13,Liechtenstein,Enterprise,3074.66,Active
CUST-1185,Rodney Newton MD,cheryl31@example.com,973.951.6091,2025-01-06,Zimbabwe,Enterprise,1620.62,Inactive
CUST-1807,   jonathan jefferson dvm  #,rodneynolan@example.com,001-546-420-2582x5431,2025-04-05,Sri Lanka,Basic,2302.14,Pending
CUST-1863,Bradley Phillips,patrick14@example.org,001-438-545-3198x0746,2023-04-19,Ireland,Pro,4577.97,Pending
CUST-1855,   john singh  #,meganjones@example.org,927.948.9791,2026-03-25,Indonesia,Enterprise,4562.31,Pending
CUST-1682,Nicholas Hernandez,sandersnicholas@example.org,667.262.0901x4473,2025-01-29,Tunisia,Enterprise,2690.72,Pending
CUST-1134,Virginia Henderson,timperez@example.org,001-211-455-4262x2189,2023-12-04,Saint Helena,Pro,172.69,Pending
CUST-1258,Christine Lopez,delgadobenjamin@example.org,+1-499-945-1016x22499,2025-06-21,Guyana,Enterprise,1751.6,Pending
CUST-1273,Kelly Gentry,samantha65@example.org,001-209-286-2405,2025-03-29,Swaziland,Pro,2373.51,Inactive
CUST-1171,Joseph Glover,william28@example.org,817-724-8251x3534,2023-08-01,Myanmar,Pro,512.27,Active
CUST-1486,Mr. Joshua Moore,sara39@example.org,+1-208-782-3513,2022-06-01,Belize,Pro,829.18,Inactive
CUST-1691,Kimberly Ramsey,brenda87@example.org,942.904.9561x213,20/12/2022,Iceland,Enterprise,1483.87,Inactive
CUST-1270,Randy Munoz,williamsullivan@example.net,858-514-8769,2024-10-29,Mexico,Basic,2789.13,Pending
CUST-1116,Ashley Davis,carlsonkristen@example.com,4468618398,2022-07-27,Ethiopia,Enterprise,2788.46,Inactive
CUST-1701,Keith Medina,jonathanjones@example.org,(886)501-3477x8948,2023-01-19,Japan,Pro,1277.2,Active
CUST-1896,Destiny Klein,jefferyanderson@example.net,875.721.3530x281,2026-02-26,Ireland,Basic,742.79,Pending
CUST-1160,Matthew Greene,collinclark@example.net,717-814-6774x1862,2023-07-27,Kiribati,Enterprise,680.07,Inactive
CUST-1891,Christopher Reeves,whiteryan@example.org,992-215-8189,2025-02-26,Mongolia,Enterprise,4175.15,Inactive
CUST-1758,Joseph Davis,martin22@example.org,(773)923-1829x71681,2022-07-18,Falkland Islands (Malvinas),Enterprise,2470.57,Inactive
CUST-1404,Joel Miller,jenniferkim@example.com,322-209-1241x862,2025-02-09,Cape Verde,Pro,1874.5,Pending
CUST-1944,Robert Garza,mhorn@example.org,001-908-733-4447x0488,2021-10-12,Kyrgyz Republic,Pro,1179.29,Pending
CUST-1422,Karen Barrett,navarrokelly@example.org,001-428-998-0271x487,2026-07-01,Liberia,Pro,2251.24,Active
CUST-1154,Joseph Smith,lindsaypeterson@example.org,700-629-2185x15691,2023-05-03,Cayman Islands,Enterprise,3369.61,Inactive
CUST-1912,Michael Holmes,uthompson@example.org,+1-429-473-5259x533,2022-06-23,Puerto Rico,Basic,4594.34,Pending
CUST-1523,Richard Gonzalez,vfleming@example.org,+1-470-366-2668,2023-11-30,Ukraine,Pro,2346.57,Pending
CUST-1228,Brian Gibson,nnelson@example.com,650.620.8021,2022-05-07,Kazakhstan,Pro,4710.28,Active
CUST-1032,Joseph Coleman,michael74@example.com,631-335-1823x374,2025-11-20,French Polynesia,Basic,3294.42,Inactive
CUST-1760,Amy Mccoy,ballvanessa@example.com,(918)644-4218x2998,2024-03-06,United States Minor Outlying Islands,Pro,1474.56,Pending
CUST-1800,Kelly Huber,alexis57@example.net,943-403-4918x9117,2021-12-15,Mali,Basic,1344.69,Inactive
CUST-1356,Heather Kennedy,christycampbell@example.net,872-923-2971,2023-03-29,Cote d'Ivoire,Pro,3135.13,Inactive
CUST-1765,Molly Boyd,rickey20@example.org,(825)486-3144x17064,2023-06-30,Sao Tome and Principe,Enterprise,1319.4,Inactive
CUST-1606,Laura Gomez,jacobhernandez@example.com,(310)789-0285,2026-01-28,Vanuatu,Enterprise,3942.74,Pending
CUST-1100,ANN DIXON!!!,chavezwilliam@example.com,001-508-374-0640,2021-12-12,Guatemala,Basic,2915.65,Active
CUST-1018,Sean Rasmussen,michael86@example.net,+1-350-814-2940,2023-06-14,Solomon Islands,Basic,3323.25,Inactive
CUST-1597,Mark Ryan,jamesrodriguez@example.org,548.445.8714,2023-05-05,Congo,Basic,1230.28,Pending
CUST-1663,Paul Brown,snyderraven@example.org,+1-661-770-1595x919,2023-12-23,Samoa,Basic,$650.74,Active
CUST-1711,Robert Mason,longgary@example.com,(923)495-9473,2025-04-10,Rwanda,Basic,1442.71,Pending
CUST-1043,Roberta Hughes,tylerjohnson@example.net,001-851-471-8702,2022-02-04,Slovenia,Basic,3417.4,Active
CUST-1581,Matthew Duncan,welchanna@example.com,238-454-4577,2024-11-05,Chad,Basic,3827.43,Inactive
CUST-1389,CHRISTOPHER MCCLURE!!!,matthewspencer@example.org,702.541.0261,2023-04-01,Dominican Republic,Enterprise,$3420.23,Active
CUST-1748,Kelli Collins,ksmith@example.org,944.238.9982,2022-06-20,Angola,Enterprise,1076.34,Inactive
CUST-1791,Michael Powell,zyoung@example.net,001-420-350-6821x22355,2026-09-07,Philippines,Pro,2860.52,Active
CUST-1598,Rachel Phelps,markblack@example.com,+1-796-943-4745x2455,2023-04-06,Mongolia,Enterprise,2312.71,Active
CUST-1441,Sierra Mills,gregoryrichardson@example.org,650.967.6251x53814,11/03/2023,Croatia,Basic,2407.42,Inactive
CUST-1382,Robert Mcconnell,john73@example.com,9583319971,2022-02-24,Bahamas,Pro,158.6,Pending
CUST-1256,Krystal Keller,fernandothomas@example.net,5642474212,2024-11-01,El Salvador,Enterprise,1254.36,Pending
CUST-1252,Jessica Williamson,michelle36@example.com,001-909-965-6999x88081,2025-11-09,Armenia,Pro,2798.12,Active
CUST-1454,William Garrett,hollowayjeffrey@example.com,(540)989-1649,2022-10-29,Ethiopia,Enterprise,3046.86,Active
CUST-1254,   stephanie ford  #,gdavis@example.org,(498)926-6570,2024-09-03,Rwanda,Pro,2268.46,Active
CUST-1692,RENEE WHITEHEAD!!!,lwilliams@example.org,997-737-1122x29907,2025-09-11,Jersey,Pro,1262.15,Pending
CUST-1089,Erin Austin,phillipjensen@example.com,001-258-788-7947,2023-05-19,Bouvet Island (Bouvetoya),Pro,4636.26,Inactive
CUST-1529,Kelly Martin,pmcdonald@example.org,8442138459,19/10/2024,Guyana,Pro,2977.53,Inactive
CUST-1221,George Ward,maurice61@example.com,+1-893-699-8245x58771,2024-01-16,Zimbabwe,Enterprise,804.29,Active
CUST-1267,Tyler Castro,clarkmichael@example.com,224-493-2149x587,2021-11-12,United Kingdom,Basic,1516.42,Inactive
CUST-1107,Nicole Rocha,randyallen@example.com,001-746-578-5445x87717,2023-07-30,Isle of Man,Basic,2318.51,Pending
CUST-1065,ANDREW WOOD!!!,chase19@example.net,267.998.0793x59782,2022-03-29,United Arab Emirates,Pro,648.97,Active
CUST-1202,John Brown,jim38@example.com,(477)800-5184x4989,2024-12-28,Haiti,Pro,3779.7,Inactive
CUST-1980,   kevin evans  #,sara14@example.org,(772)886-8112x30388,2025-12-19,Brazil,basc,2981.52,Pending
CUST-1669,Emily Gilmore,nchristensen@example.com,587-679-4176,2025-04-13,Haiti,Enterprise,2419.39,Inactive
CUST-1541,Juan Romero,anthonyorr@example.net,+1-830-970-5349,2024-04-29,Switzerland,Pro,4955.38,Pending
CUST-1839,Tammy Miles,mary66@example.net,449.360.4784,2023-12-11,Cape Verde,Basic,1275.18,Inactive
CUST-1488,Emily Bauer,chamilton@example.com,+1-345-991-9663x955,2022-07-23,Antigua and Barbuda,Enterprise,470.54,Active
CUST-1038,Laura Sampson,barbara27@example.net,+1-374-429-6717x5655,2023-05-16,Puerto Rico,Enterprise,$2492.9,Active
CUST-1303,Lori Carter,thomasfisher@example.net,+1-904-931-0385x6955,2024-01-05,Montenegro,Pro,448.19,Active
CUST-1983,   sarah rollins  #,dennis55@example.org,360.290.8581,2023-02-20,Bahamas,Entrp,1087.76,Inactive
CUST-1528,Matthew Patel,anthony50@example.net,001-654-993-0596x60186,2023-11-04,Saint Helena,Pro,2238.93,Inactive
CUST-1924,   kristine bryant dvm  #,,(968)876-4486,2023-03-18,Kiribati,Enterprise,3932.66,Pending
CUST-1835,Robert Jones,tshannon@example.net,(921)775-8839,2023-11-29,Algeria,Pro,2667.77,Pending
CUST-1030,Samuel Rivas,ramirezshannon@example.com,001-596-750-7527,2025-09-17,Guam,Pro,1375.32,Active
CUST-1186,Tracey Smith,tranryan@example.net,882.592.2169x9586,2023-02-02,Guam,Enterprise,4084.28,Pending
CUST-1762,Kendra Sullivan,youngedward@example.com,235.850.5429x60807,2022-10-05,Isle of Man,Pro,4775.31,Active
CUST-1929,Sara Lyons,dustinwilliams@example.com,362.297.3988x94132,2026-09-17,Senegal,Enterprise,2839.37,Active
CUST-1354,Misty Mcconnell,dhall@example.net,3699581467,01/11/2024,Oman,Enterprise,4851.29,Active
CUST-1527,Marie Chavez,,896-941-0496x706,2021-12-11,Costa Rica,Pro,$797.24,Active
CUST-1412,Jeff Obrien,justin73@example.com,915.266.2776x8962,2025-07-14,Japan,Basic,741.9,Active
CUST-1507,Daniel Kennedy,john66@example.com,444-594-2965,2022-12-21,Israel,Pro,2888.33,Pending
CUST-1155,Jessica Fowler,lbanks@example.net,+1-495-439-2644,2025-05-14,Yemen,Pro,396.37,Pending
CUST-1657,Douglas Meyer,burnsrebecca@example.org,+1-234-447-6504x7158,2026-01-31,Vanuatu,Pro,4986.45,Pending
CUST-1376,Emily Fleming,cynthia74@example.org,+1-455-837-9502x09700,2024-07-02,Qatar,Basic,2236.56,Inactive
CUST-1543,Megan Jones,patricia06@example.org,001-585-638-0032x963,2024-01-27,Libyan Arab Jamahiriya,Pro,4593.79,Inactive
CUST-1282,Frances Adams,scottbreanna@example.com,001-339-338-5258x00106,2025-02-24,Guernsey,Basic,3889.68,Inactive
CUST-1810,Kenneth Johnson,christinedixon@example.net,001-476-383-1608x2717,2024-01-04,Cuba,Basic,3821.21,Pending
CUST-1634,William Ayala,maryjohnson@example.com,001-415-311-6966x6725,2023-04-12,Christmas Island,PRO_tier,1790.16,Active
CUST-1755,Christopher Cameron,wrodriguez@example.org,712.961.6324,2022-07-05,Nepal,Basic,1431.08,Inactive
CUST-1291,Jacob Martin,sarawilliams@example.org,+1-896-920-7100x2194,08/03/2025,Costa Rica,Pro,1491.73,Active
CUST-1764,Maria Kelley,pjimenez@example.net,363.481.6432,2025-03-16,Niger,Basic,1764.5,Inactive
CUST-1519,   brenda jones  #,egarrett@example.net,728-241-1730,2022-11-04,Wallis and Futuna,Basic,1219.53,Active
CUST-1290,Kurt Gilbert,brockronald@example.net,+1-365-619-8253x09251,2022-06-06,Israel,Pro,2279.99,Pending
CUST-1188,Mr. Michael Butler,natalie60@example.net,606-620-0342,2022-06-15,Bahamas,Pro,4491.18,Pending
CUST-1456,STEPHEN ROTH!!!,chadjones@example.org,261.282.0916x601,2022-05-20,Sierra Leone,Enterprise,4394.65,Pending
CUST-1177,Jason Garcia,cindy26@example.org,891.641.1739x34835,2022-07-11,Mexico,Pro,2497.17,Active
CUST-1477,Natalie Doyle,alexis72@example.com,816-448-0727x91033,2024-09-22,Cuba,Enterprise,3087.19,Pending
CUST-1070,   joseph burch  #,laurietaylor@example.com,4756818141,2023-12-20,Malaysia,Pro,$400.74,Active
CUST-1843,Diana Turner,josejensen@example.com,403-644-0966x17718,2024-09-11,Montserrat,Basic,1070.1,Active
CUST-1911,Cassandra Anderson,jacob73@example.org,(509)343-9136x81720,2022-09-17,Nigeria,Pro,4040.53,Active
CUST-1729,CHRISTOPHER JOHNSON!!!,welchjennifer@example.net,(850)517-8332x584,24/11/2023,Zambia,Pro,854.39,Pending
CUST-1501,Ethan Jones,martingibson@example.org,+1-276-950-2412x09579,2026-02-02,Latvia,Pro,3747.72,Active
CUST-1955,Krista Smith,angela26@example.net,(499)900-7686,2025-07-03,Venezuela,Enterprise,$2069.82,Active
CUST-1643,Ryan Lopez,aking@example.net,001-460-772-3111x271,2022-07-23,Saint Vincent and the Grenadines,Basic,3903.65,Inactive
CUST-1515,Nathan Morgan,joshuafarmer@example.com,(717)867-9298x8425,2022-01-22,Antarctica (the territory South of 60 deg S),Enterprise,1730.59,Inactive
CUST-1994,Maria Brown,tklein@example.org,+1-822-548-7098x7264,2022-08-21,Holy See (Vatican City State),basc,3856.32,Pending
CUST-1747,Scott Franco,enelson@example.org,720.637.6388x214,2025-03-04,Faroe Islands,Enterprise,358.29,Active
CUST-1512,Anthony Martinez,lwebb@example.org,+1-449-479-1620,2025-10-25,Palestinian Territory,Basic,$2211.72,Active
CUST-1938,Todd Thompson,,223.303.4202x8471,2023-12-29,Central African Republic,Entrp,438.22,Pending
CUST-1819,Luis Johnson,jenniferstanley@example.net,001-273-439-3049x36653,2023-12-31,Turkey,Enterprise,2255.14,Active
CUST-1949,Courtney Foley,fuenteschristopher@example.org,421-854-8158,2024-06-09,Mauritania,Basic,1931.0,Pending
CUST-1305,Rebecca Martin,williamsleslie@example.org,445.623.8055x257,2022-04-30,Anguilla,Pro,178.03,Active
CUST-1916,Dr. Brenda Martin,walterskaren@example.com,425-789-2225x606,2022-10-11,Palau,Pro,4798.52,Inactive
CUST-1495,Karen Davis,jennifer58@example.org,+1-731-517-0303x76371,2025-10-17,Senegal,Entrp,3408.51,Inactive
CUST-1390,Jaime Jackson,ejohns@example.org,(823)538-6559,2026-04-30,Serbia,Enterprise,530.96,Pending
CUST-1993,Matthew Cole,adrianchang@example.org,6077941932,2026-09-18,Dominican Republic,Entrp,3208.99,Active
CUST-1649,John Wright,jmendoza@example.com,+1-753-224-2642,2023-11-18,French Southern Territories,Pro,3265.33,Active
CUST-1329,Megan Kelley,burtonzachary@example.org,001-273-574-8969,2023-07-18,Cameroon,Basic,2334.17,Active
CUST-1168,Ronald Davis,hughesfrank@example.net,001-233-533-4680x07229,2022-12-26,Sri Lanka,Pro,3978.99,Pending
CUST-1721,Elizabeth Sanchez,qfry@example.org,001-550-966-6267x05514,2026-02-13,Liechtenstein,Enterprise,3074.66,Active
CUST-1848,Renee Evans,harold46@example.com,+1-648-796-6760x56420,2023-11-03,Haiti,Basic,743.67,Inactive
CUST-1277,Shannon Christensen,,737-218-9490,2024-01-25,Malaysia,Pro,416.71,Pending
CUST-1518,Angelica Johnson,harrislisa@example.org,(969)781-5287x339,2023-07-04,United Arab Emirates,Pro,1787.94,Pending
CUST-1489,Dawn Ortiz,raymond12@example.com,(725)531-3552x51050,2024-01-19,South Africa,Basic,829.18,Pending
CUST-1873,Tammy Norton,adam10@example.com,+1-901-319-5092,2026-08-18,Palestinian Territory,PRO_tier,1084.0,Inactive
CUST-1086,Emily Hines,dferrell@example.com,670-916-8733x9500,2024-09-16,Tajikistan,Basic,2061.75,Inactive
CUST-1319,Nathan Miller,,+1-447-238-6463x175,2026-09-19,Liechtenstein,Enterprise,4353.37,Inactive
CUST-1421,Nicole Wright,qmontgomery@example.com,363.705.0505x73976,2023-11-11,Venezuela,Basic,3466.89,Active
CUST-1505,Rebecca Reed,montesvictor@example.net,(972)684-9824,17/01/2022,French Polynesia,basc,2209.29,Inactive
CUST-1243,Bianca Taylor,tonypearson@example.org,+1-398-333-1465,30/01/2025,Jamaica,Basic,1430.69,Inactive
CUST-1245,Ronnie Roberts,heather14@example.com,405.238.3388x4879,2023-08-10,United Kingdom,Enterprise,3357.53,Inactive
CUST-1575,Raymond Turner,judy19@example.com,757.658.5126x86120,2022-09-17,Suriname,Pro,2539.39,Inactive
CUST-1180,James Rivers,mary76@example.net,(912)402-1697,2024-10-11,Slovakia (Slovak Republic),Basic,4030.34,Pending
CUST-1558,Diana Baker,martinezalexa@example.net,001-365-499-9497x32033,2022-06-09,Lebanon,Enterprise,3368.76,Pending
CUST-1506,Andrew Campbell,brownkevin@example.com,(400)542-5488x214,2023-11-19,Uruguay,Basic,4317.44,Pending
CUST-1617,Sean Wagner,gwilkins@example.org,(230)735-8929,2024-06-02,Puerto Rico,Basic,3594.42,Inactive
CUST-1357,Yvonne Howard,michael22@example.net,5159619318,2023-01-05,Guam,Enterprise,447.56,Inactive
CUST-1216,Paul Conrad,victorgonzalez@example.net,343.333.3952,2026-04-29,Philippines,Pro,4182.81,Inactive
CUST-1621,Calvin Paul,,340-364-1769x27438,2026-09-17,Netherlands,Pro,1303.9,Pending
CUST-1078,Jose Brady,stephaniethomas@example.net,+1-770-721-3556x90927,2023-12-11,Belarus,Basic,350.03,Pending
CUST-1998,Carolyn Davis,amberjames@example.org,001-887-316-7221x0454,2026-09-19,Bouvet Island (Bouvetoya),Pro,574.43,Active
CUST-1092,Hector Ingram,chelsea33@example.com,+1-743-644-3757,2023-02-28,Montserrat,Basic,989.99,Active
CUST-1499,Lawrence Stone,,310.609.4318,2022-11-08,Niger,Basic,3848.38,Inactive
CUST-1413,Olivia Dorsey,angelathompson@example.com,547.446.8971x527,2026-04-21,Albania,Pro,$4979.84,Active
CUST-1749,Michael Spencer,aaron32@example.org,001-846-944-9369x9951,2024-11-05,Tuvalu,Enterprise,2417.94,Inactive
CUST-1932,Jenna Rivera,courtney70@example.net,(819)593-1458x43456,2022-02-22,Czech Republic,Basic,3773.66,Pending
CUST-1272,Eric Sullivan,jenningscandace@example.com,970-513-2902x27846,2022-10-01,Turkey,Basic,4369.96,Pending
CUST-1903,Joseph Walker,stacy03@example.org,958-876-0545,2026-04-21,Mongolia,Basic,1132.66,Inactive
CUST-1797,Carol Yoder,kimberlycooper@example.com,642-486-7963x259,2024-11-30,North Macedonia,Basic,1340.89,Active
CUST-1546,Tyler Guerrero,heidi27@example.com,+1-663-704-4836x085,2023-10-12,Sudan,Enterprise,1706.51,Inactive
CUST-1333,Patricia Edwards,vshaffer@example.org,(732)312-3476x49078,2023-04-22,Jamaica,Pro,1256.47,Pending
CUST-1781,Derek Bowers,wberry@example.com,+1-713-308-7612x3859,2022-12-25,Congo,Basic,$4986.0,Inactive
CUST-1163,Andrea Hughes,rarnold@example.net,309.398.6162x299,2024-07-15,Bolivia,Enterprise,1539.7,Pending
CUST-1864,Leah Collier,johnsonjames@example.org,262.205.4596x715,2023-11-26,Ukraine,PRO_tier,4840.54,Pending
CUST-1466,Lisa Jones,pwoods@example.net,(762)205-6341x1159,2022-12-02,Central African Republic,Enterprise,346.91,Pending
CUST-1540,Morgan Hays,russellramirez@example.net,315-542-1447x73244,2025-01-20,Cambodia,Basic,243.75,Pending
CUST-1053,Charles Lester,ramireztracey@example.org,+1-742-210-2053,2022-08-05,Austria,Basic,3014.78,Inactive
CUST-1537,Christopher Barnes,inewton@example.org,(602)312-8866x52683,29/05/2023,Sweden,Pro,2531.77,Active
CUST-1312,Sabrina Brooks,,(857)725-2045,2021-12-19,French Guiana,Basic,2376.55,Inactive
CUST-1366,William Colon Jr.,toddellis@example.net,381.737.7028x51961,2024-07-31,Armenia,Pro,3990.91,Inactive
